SSP_ID,RA,Dec,Magnitude,pm_RA,pm_Dec,r0_1,r0_2,r0_3,Angular_Distance,r1_1,r1_2,r1_3,r2_1,r2_2,r2_3,r3_1,r3_2,r3_3,Focal_Length,Pixel_Size,Sensor_y,Sensor_z,Sensor_y_Pixels,Sensor_z_Pixels
38,165.931952916667,61.7510333333333,1.82,-0.01922,-0.0352,-0.459108322838004,0.115047886708484,0.880899274414951,5.11057638633593,0.468775521352199,0.0653144617691016,0.880899274414951,0.996024639197059,0.0653144617691016,0.0605717689702188,0.996024639197059,0.0653144617691016,0.0605717689702188,0.025,4.8e-06,0.00163937866591721,0.00152033811681226,341.537222066084,316.737107669221
82,165.46032,56.3824266666667,2.35,0.00983,0.0337,-0.535915896711826,0.138993315808116,0.83275146941463,4.53562295780457,0.548960379379347,0.0718852701146633,0.83275146941463,0.996868360059433,0.0718852701146633,-0.0329542205636504,0.996868360059433,0.0718852701146633,-0.0329542205636504,0.025,4.8e-06,0.00180277740258447,-0.000826443637996637,375.578625538431,-172.175757915966
345,142.882117083333,63.0618608333333,3.65,0.01583,0.0269,-0.361242732101802,0.273383014496558,0.891496167063213,8.64450537489047,0.437349508542715,-0.118152407885094,0.891496167063213,0.988639928898615,-0.118152407885094,0.0929037108962568,0.988639928898615,-0.118152407885094,0.0929037108962568,0.025,4.8e-06,-0.00298775126391871,0.00234928076897914,-622.448179983065,489.433493537321
398,147.747324166667,59.0387355555556,3.78,-0.03816,-0.1518,-0.435079009933707,0.274542820519172,0.857515302963442,5.33773959987848,0.506243784212919,-0.09156820479457,0.857515302963442,0.995663639502519,-0.09156820479457,0.0164067316458191,0.995663639502519,-0.09156820479457,0.0164067316458191,0.025,4.8e-06,-0.00229917517225802,0.000411954675125444,-478.994827553754,85.8238906511342
973,148.026550416667,54.0643466666667,4.56,0.00098,0.0157,-0.497843394330741,0.310766397018414,0.809676602851681,7.08192531351742,0.578007498661395,-0.101642167852512,0.809676602851681,0.992370880174755,-0.101642167852512,-0.0697775457824606,0.992370880174755,-0.101642167852512,-0.0697775457824606,0.025,4.8e-06,-0.00256058923843606,-0.00175784948894744,-533.456091340847,-366.218643530717
1331,157.6565825,55.9805363888889,4.83,-0.02109,-0.0335,-0.517470221404845,0.212688233363785,0.828847564602692,2.52629835951347,0.559464449065729,-0.0033533391965879,0.828847564602692,0.999028095353771,-0.0033533391965879,-0.0439501969284585,0.999028095353771,-0.0033533391965879,-0.0439501969284585,0.025,4.8e-06,-8.39150373293663e-05,-0.00109982384711851,-17.482299443618,-229.12996814969
1865,163.393547916667,54.5851283333333,5.12,-0.00769,-0.0098,-0.555322315440291,0.165616867058341,0.814977410312589,4.91290541903834,0.576927055337824,0.0544701156544964,0.814977410312589,0.99632603143361,0.0544701156544964,-0.0660866521193159,0.99632603143361,0.0544701156544964,-0.0660866521193159,0.025,4.8e-06,0.00136677437746256,-0.00165825869329701,284.744661971366,-345.470561103545
1886,146.631934583333,57.1280702777778,5.13,2e-05,0.0331,-0.45329102262297,0.298527997992434,0.839885875118787,6.20073205401915,0.532114673963304,-0.106984534063925,0.839885875118787,0.994149584010085,-0.106984534063925,-0.014863178788531,0.994149584010085,-0.106984534063925,-0.014863178788531,0.025,4.8e-06,-0.00269035303601857,-0.00037376615721594,-560.490215837202,-77.8679494199876
1955,158.790387083333,57.0826366666667,5.16,0.00805,0.0371,-0.506618691154332,0.196602233082099,0.839455218412634,1.47861964395052,0.543377163652901,0.00749628576865366,0.839455218412634,0.999667023503313,0.00749628576865366,-0.024691047359355,0.999667023503313,0.00749628576865366,-0.024691047359355,0.025,4.8e-06,0.000187469567176055,-0.000617481790907381,39.0561598283449,-128.642039772371
2815,149.965359583333,56.8118075,5.49,-0.00384,-0.028,-0.473888754137603,0.273981943981079,0.836877137382937,4.61460943825953,0.542017444389376,-0.0765097830564806,0.836877137382937,0.996758396706826,-0.0765097830564806,-0.0248787397407662,0.996758396706826,-0.0765097830564806,-0.0248787397407662,0.025,4.8e-06,-0.00191896509999966,-0.000623991225530747,-399.784395833263,-129.998171985572
2990,159.773564583333,53.6683002777778,5.54,-0.01014,-0.0794,-0.555924171680878,0.204831535569755,0.805600619027236,4.93154650982346,0.592175160109861,0.0183363674645365,0.805600619027236,0.996298115428981,0.0183363674645365,-0.0839871586664727,0.996298115428981,0.0183363674645365,-0.0839871586664727,0.025,4.8e-06,0.000460112469866545,-0.00210748061664028,95.8567645555301,-439.058461800058
3055,162.848848333333,59.3201191666667,5.56,-0.00388,-0.0512,-0.487550601625306,0.150466743789694,0.860031493532724,2.63404446906412,0.50841488042475,0.0431293345016926,0.860031493532724,0.9989434392976,0.0431293345016926,0.0158702737759374,0.9989434392976,0.0431293345016926,0.0158702737759374,0.025,4.8e-06,0.0010793737864683,0.000397176485464895,224.869538847562,82.7451011385197
3433,162.795873333333,56.58225,5.66,-0.00841,0.0055,-0.526097649501793,0.162895950168958,0.834677286504935,3.2085597541228,0.548811143517641,0.0460451533130118,0.834677286504935,0.998432413536281,0.0460451533130118,-0.0318207394084073,0.998432413536281,0.0460451533130118,-0.0318207394084073,0.025,4.8e-06,0.00115293615994316,-0.00079676748713775,240.195033321491,-165.993226487031
3679,151.151345,53.8917163888889,5.72,-0.00255,-0.0038,-0.516177790795847,0.284342219039896,0.807904691631746,5.97347765828032,0.585108183750719,-0.0702739108585011,0.807904691631746,0.99457017526864,-0.0702739108585011,-0.0767576961532694,0.99457017526864,-0.0702739108585011,-0.0767576961532694,0.025,4.8e-06,-0.00176643922686299,-0.00192941880980235,-368.008172263123,-401.962252042156
4020,160.930565416667,57.1992030555556,5.79,0.00214,-0.0517,-0.511992121803449,0.176987342358722,0.84055906862992,2.03046230024308,0.541011454400286,0.0276958183068831,0.84055906862992,0.999372130844976,0.0276958183068831,-0.0220971884791987,0.999372130844976,0.0276958183068831,-0.0220971884791987,0.025,4.8e-06,0.00069283046455043,-0.000552776783471922,144.339680114673,-115.161829889984
4216,172.2690125,61.7783677777778,5.84,-0.01606,0.2396,-0.46858523888476,0.0636132884186355,0.881124976059515,7.80295980183497,0.458294625252759,0.116553906105942,0.881124976059515,0.990740828315481,0.116553906105942,0.0696261307283611,0.990740828315481,0.116553906105942,0.0696261307283611,0.025,4.8e-06,0.00294107961372992,0.00175692090046253,612.724919527066,366.025187596361
4874,149.306710833333,57.4181958333333,5.97,0.00443,-0.0638,-0.463065410160063,0.274874767088659,0.842623455839706,4.73350641757906,0.532316672023832,-0.0813920902436074,0.842623455839706,0.996589298982603,-0.0813920902436074,-0.013605028450585,0.996589298982603,-0.0813920902436074,-0.013605028450585,0.025,4.8e-06,-0.0020417661098383,-0.000341289748557256,-425.367939549646,-71.1020309494283
5129,155.12978875,54.2168388888889,6.02,-0.00398,-0.006,-0.53049404981642,0.245911982014579,0.811235699541776,4.56774736771763,0.58398576779617,-0.0292790505392955,0.811235699541776,0.996823865675247,-0.0292790505392955,-0.0740602323772609,0.996823865675247,-0.0292790505392955,-0.0740602323772609,0.025,4.8e-06,-0.000734308525996764,-0.00185740517777162,-152.980942915992,-386.959412035753
6171,153.78194625,59.9855394444444,6.19,0.0019,0.0051,-0.4487556740503,0.220990832542683,0.865899184050749,2.61839075923119,0.498863638579634,-0.036792297608804,0.865899184050749,0.99895595774994,-0.036792297608804,0.0270799060664077,0.99895595774994,-0.036792297608804,0.0270799060664077,0.025,4.8e-06,-0.000920768761709861,0.000677705204526803,-191.826825356221,141.188584276417
6994,148.763989583333,61.1161230555556,6.3,0.00108,-0.0032,-0.413014389128276,0.250485327807932,0.875600488194216,5.32411463717211,0.4767737286543,-0.0775280384062866,0.875600488194216,0.995685733078583,-0.0775280384062866,0.0509835679865465,0.995685733078583,-0.0775280384062866,0.0509835679865465,0.025,4.8e-06,-0.00194659910829936,0.00128011194428058,-405.5414808957,266.689988391788
7435,161.593668333333,57.3659144444444,6.35,-0.00657,-0.0576,-0.511683326238198,0.170277192440213,0.842131730422558,2.2191034675348,0.538211477735541,0.0338016841182866,0.842131730422558,0.999250061665756,0.0338016841182866,-0.0188881023861459,0.999250061665756,0.0338016841182866,-0.0188881023861459,0.025,4.8e-06,0.000845676308038925,-0.000472556948224234,176.182564174776,-98.4493642133822
7622,165.27358125,63.42111,6.37,-0.0076,-0.0514,-0.43273184125343,0.113738361956261,0.894319148058971,6.0488019920062,0.443829116880279,0.0566478280638239,0.894319148058971,0.994432501935105,0.0566478280638239,0.0888539400968693,0.994432501935105,0.0566478280638239,0.0888539400968693,0.025,4.8e-06,0.00142412451206066,0.00223378509662458,296.692606679305,465.371895130121
8141,170.45537,57.0748572222222,6.43,-0.00715,0.0058,-0.536018438346513,0.0901279986944541,0.839381425577131,6.78012239147575,0.530750184347313,0.11723081596319,0.839381425577131,0.993006526204054,0.11723081596319,-0.01396333429958,0.993006526204054,0.11723081596319,-0.01396333429958,0.025,4.8e-06,0.00295141101467193,-0.000351541856249357,614.877294723318,-73.2378867186161
8190,162.370000833333,63.8100230555556,6.431,-0.00218,0.0116,-0.42061970703496,0.133670861952675,0.897335590912705,5.71006459432774,0.440065787510487,0.0336294505474194,0.897335590912705,0.995038108071409,0.0336294505474194,0.0936387929308716,0.995038108071409,0.0336294505474194,0.0936387929308716,0.025,4.8e-06,0.000844928708625047,0.00235264338549714,176.026814296885,490.134038645238
8196,144.406290416667,60.2136819444444,6.438,-0.00158,-0.0323,-0.403953151396815,0.289134975999459,0.867884103512891,7.12327462861584,0.482850708373048,-0.116757767592871,0.867884103512891,0.992281646756532,-0.116757767592871,0.0417702910795875,0.992281646756532,-0.116757767592871,0.0417702910795875,0.025,4.8e-06,-0.00294164887495695,0.00105237991693492,-612.843515616031,219.245816028109
8419,155.061635833333,53.7793908333333,6.46,-0.00994,0.0499,-0.535801877162078,0.249147150788667,0.806747820377274,4.99524181270108,0.590119015167479,-0.0302902996730318,0.806747820377274,0.996201932595382,-0.0302902996730318,-0.0816345958460281,0.996201932595382,-0.0302902996730318,-0.0816345958460281,0.025,4.8e-06,-0.000760144572148068,-0.00204864579095293,-158.363452530847,-426.801206448527
8716,169.016800833333,52.7731605555556,6.49,0.01761,0.0568,-0.593890952801712,0.11525999083261,0.796246614243063,8.43471435331135,0.593823255333987,0.115608264112067,0.796246614243063,0.989183642641555,0.115608264112067,-0.0902798449233184,0.989183642641555,0.115608264112067,-0.0902798449233184,0.025,4.8e-06,0.00292180994328167,-0.00228167554111165,608.710404850348,-475.349071064927
