SSP_ID,RA,Dec,Magnitude,pm_RA,pm_Dec,r0_1,r0_2,r0_3,Angular_Distance,r1_1,r1_2,r1_3,r2_1,r2_2,r2_3,r3_1,r3_2,r3_3,Focal_Length,Pixel_Size,Sensor_y,Sensor_z,Sensor_y_Pixels,Sensor_z_Pixels
823,12.17060125,7.58507916666667,4.42,0.00559,-0.0505,0.968970810392417,0.208978537391637,0.131998255735122,5.48303385629639,0.988625044157146,0.0720901002091537,0.131998255735122,0.995424536098158,0.0720901002091537,0.0627137176828275,0.995424536098158,0.0149126199852113,0.0943801181337674,0.025,4.8e-06,0.000374529144209803,0.00237034839686885,78.026905043709,493.82258268101
2040,8.812015,-3.59284888888889,5.2,0.02723,-0.0365,0.986254035490193,0.152891973552762,-0.0626659548913892,7.63608204587902,0.997934329084696,0.0141440069226327,-0.0626659548913892,0.991132055178018,0.0141440069226327,-0.132125683600012,0.991132055178018,0.0957636902459705,-0.0921225533138962,0.025,4.8e-06,0.00241551289118508,-0.00232367001028309,503.231852330225,-484.097918808977
2478,5.14942333333333,8.19027138888889,5.38,-0.0003,0.0096,0.985805614444071,0.0888380024276244,0.142460871312851,5.05854009313437,0.988575682251078,-0.0492241872111615,0.142460871312851,0.996105129604054,-0.0492241872111615,0.0731542901673628,0.996105129604054,-0.0847305863951532,0.0243987398367964,0.025,4.8e-06,-0.00212654728594845,0.000612353533569662,-443.030684572594,127.573652827013
3456,8.09909583333333,6.95546361111111,5.67,0.00308,0.0035,0.982739866453685,0.13984877253154,0.121097793968409,2.95710896653837,0.992639096967112,0.00171681923924691,0.121097793968409,0.998668433102196,0.00171681923924691,0.0515598027236772,0.998668433102196,-0.0318268425105972,0.0406006504998431,0.025,4.8e-06,-0.000796731964675513,0.00101636962664685,-165.985825974065,211.743672218095
3791,12.0957383333333,5.280615,5.75,0.05075,-1.1413,0.973648942790859,0.208656499777243,0.0920336965624607,4.27837623481129,0.993212830319248,0.0711201264500934,0.0920336965624607,0.997213359921127,0.0711201264500934,0.0225264823827389,0.997213359921127,0.0400014338955665,0.0629714227337747,0.025,4.8e-06,0.00100283037470362,0.00157868479466509,208.922994729921,328.892665555227
3896,6.35086833333333,1.9396925,5.77,-0.00096,-0.0129,0.993293663179572,0.11055334347679,0.0338475543194743,2.63759487909375,0.999013049163243,-0.0287623133309991,0.0338475543194743,0.998940589619891,-0.0287623133309991,-0.0359225241556701,0.998940589619891,0.00105734313747138,-0.0460063086473465,0.025,4.8e-06,2.64616121433636e-05,-0.00115137749745589,5.51283586320074,-239.870311969977
4586,12.0725420833333,7.29992805555556,5.92,0.0075,0.0034,0.969957444720931,0.207454711166526,0.127063363111701,5.22586127987535,0.989390001007125,0.0704437907971025,0.127063363111701,0.995843388843981,0.0704437907971025,0.0577374855173894,0.995843388843981,0.0168501341873223,0.0895098758439868,0.025,4.8e-06,0.000423011649625015,0.00224708716367274,88.1274270052114,468.143159098487
4688,8.88680583333333,0.505609722222222,5.94,0.00956,-0.0619,0.987956997819275,0.154476858206128,0.00882443985124998,3.60495884506679,0.999841291613329,0.0154764610393429,0.00882443985124998,0.998021290285596,0.0154764610393429,-0.0609424588474304,0.998021290285596,0.0510287144292961,-0.0367365545521949,0.025,4.8e-06,0.00127824714076725,-0.00092023474122687,266.301487659843,-191.715571088931
4904,11.8484658333333,6.74095638888889,5.98,0.00097,-0.0103,0.971928342575441,0.203904585706467,0.117380649284414,4.71071815029341,0.990847636250124,0.066653918947892,0.117380649284414,0.996622041387923,0.066653918947892,0.0479766787997779,0.996622041387923,0.0202210495357273,0.0795965814306298,0.025,4.8e-06,0.000507239673015032,0.00199665916779699,105.674931878132,415.970659957706
5105,3.74516375,8.82096222222222,6.02,0.00659,-0.025,0.986062042871045,0.064546331738442,0.153347379071482,6.41159717308375,0.985448867996913,-0.0733151409704005,0.153347379071482,0.99374533650489,-0.0733151409704005,0.0842323944766716,0.99374533650489,-0.110306195840693,0.0173996935012646,0.025,4.8e-06,-0.00277501166014656,0.000437730192587902,-578.127429197199,91.1937901224796
5247,7.08354833333333,10.1898477777778,6.05,0.00222,-0.2031,0.976714746919261,0.121371462238701,0.17691034821198,6.25623241110679,0.984101068910966,-0.0157421365707202,0.17691034821198,0.994044490227958,-0.0157421365707202,0.107831983120165,0.994044490227958,-0.0813722389203903,0.0724852411220494,0.025,4.8e-06,-0.00204649388735432,0.00182298785000626,-426.352893198817,379.789135417971
5692,4.14183666666667,8.24015416666667,6.12,-0.00189,-0.0147,0.987091303785021,0.0714800876868621,0.143322555992649,5.71735324178742,0.987433104531069,-0.0665921092913282,0.143322555992649,0.995025443230688,-0.0665921092913282,0.0740935780193153,0.995025443230688,-0.0986389491863525,0.0139543909571413,0.025,4.8e-06,-0.00247830218456745,0.000350603872797303,-516.312955118219,73.0424734994382
6139,4.44874125,1.68872722222222,6.19,0.00601,0.0092,0.996554113022609,0.0775334991750482,0.02946958302037,4.23327731127072,0.997646294407843,-0.0619145776930129,0.02946958302037,0.997271772370404,-0.0619145776930129,-0.0401944909445162,0.997271772370404,-0.0215927974329979,-0.070588689832086,0.025,4.8e-06,-0.000541296716482665,-0.00176954496727368,-112.770149267222,-368.65520151535
6223,6.65589125,0.0495327777777778,6.2,0.00464,0.0015,0.993259802194616,0.115906073899748,0.000864509952194992,4.17251083862941,0.999724473802631,-0.0234569627742846,0.000864509952194992,0.997349500396206,-0.0234569627742846,-0.0688748499587712,0.997349500396206,0.0263028241868281,-0.0678390411137586,0.025,4.8e-06,0.000659318127105369,-0.00170048315777992,137.357943146952,-354.267324537483
7668,12.8263504166667,3.38502,6.38,0.00148,-0.0636,0.973346195048429,0.221609628664504,0.059045381427561,4.85540560068847,0.994715756011411,0.0839893307195639,0.059045381427561,0.99641147602327,0.0839893307195639,-0.0104863136710638,0.99641147602327,0.0710800325780504,0.0459543188158797,0.025,4.8e-06,0.00178340059022941,0.00115299552247446,371.541789631128,240.207400515512
8026,9.37704666666667,3.13535111111111,6.42,0.00603,-0.0602,0.98516062877681,0.162686828538912,0.0546948930708537,1.62372898283736,0.998214743672161,0.0239957118562826,0.0546948930708537,0.999598465599108,0.0239957118562826,-0.0150702814976771,0.999598465599108,0.0280687719473846,0.00387964086929255,0.025,4.8e-06,0.000702001176306369,9.70299826082489e-05,146.250245063827,20.2145797100519
