SSP_ID,RA,Dec,Magnitude,pm_RA,pm_Dec,r0_1,r0_2,r0_3,Angular_Distance,r1_1,r1_2,r1_3,r2_1,r2_2,r2_3,r3_1,r3_2,r3_3,Focal_Length,Pixel_Size,Sensor_y,Sensor_z,Sensor_y_Pixels,Sensor_z_Pixels
16,116.32896,28.0261986111111,1.22,-0.04725,-0.046,-0.391513427656776,0.791160218748051,0.46987524326674,1.11110154474514e-09,0.882732833741343,-2.22044604925031e-16,0.46987524326674,1,-2.22044604925031e-16,1.93923602265652e-11,1,-9.69598781701397e-12,-1.67943876178469e-11,0.025,4.8e-06,-2.42399695425349e-13,-4.19859690446173e-13,-5.04999365469478e-08,-8.74707688429527e-08
24,113.649428333333,31.8882763888889,1.58,-0.0162,-0.1482,-0.340599375307648,0.777771538768518,0.528264610798122,4.50564986060565,0.848151446298126,-0.0396941446652548,0.528264610798122,0.996909592139226,-0.0396941446652548,0.0677911497180574,0.996909592139226,0.00048056280257656,-0.0785559301402195,0.025,4.8e-06,1.20513135385061e-05,-0.00196998631469805,2.51069032052209,-410.413815562093
148,113.650418333333,31.8884919444444,2.88,-0.0162,-0.1482,-0.340612016920719,0.777763833021929,0.528267805163476,4.50539178445035,0.848150146789544,-0.0396793967776443,0.528267805163476,0.996909945973531,-0.0396793967776443,0.0677945800961493,0.996909945973531,0.000466075568207778,-0.0785515269909863,0.025,4.8e-06,1.16880057744993e-05,-0.00196987519555432,2.4350012030207,-410.390665740484
313,116.1118925,24.3979925,3.57,-0.00164,-0.0562,-0.400821524501262,0.817748859658675,0.413072521506117,3.6334258550285,0.910691598745025,-0.00345021040073162,0.413072521506117,0.99798992715535,-0.00345021040073162,-0.0632787590321652,0.99798992715535,0.0346273493715175,0.0530759076414433,0.025,4.8e-06,0.000867427326401444,0.00132957022403848,180.714026333634,276.993796674683
404,111.431650416667,27.7980802777778,3.79,-0.00914,-0.0844,-0.323223678806049,0.823430385858904,0.466357001773685,4.33330275145009,0.881367209704452,-0.0755181339444213,0.466357001773685,0.997141384246717,-0.0755181339444213,-0.00246399433706845,0.997141384246717,0.066632619610799,-0.0356251852815283,0.025,4.8e-06,0.00167059106821487,-0.000893182898743118,348.039805878098,-186.079770571483
563,113.98061,26.8957408333333,4.07,-0.00296,-0.1081,-0.362464671440587,0.814851016501833,0.452368414971024,2.37056214247434,0.891082176074735,-0.0365427505603782,0.452368414971024,0.999144213413929,-0.0365427505603782,-0.0193770013919442,0.999144213413929,0.0413354510054176,-0.001490399825599,0.025,4.8e-06,0.00103427139071797,-3.7291909555942e-05,215.473206399578,-7.76914782415458
624,112.277995833333,31.7845502777778,4.18,0.0125,0.1938,-0.322248863481407,0.786584232353908,0.526726604033967,5.14259657909617,0.847911034713261,-0.0600496612341073,0.526726604033967,0.995974701637225,-0.0600496612341073,0.0665464641007255,0.995974701637225,0.0187313000670238,-0.087655759060311,0.025,4.8e-06,0.00047017509672265,-0.00220025064181396,97.9531451505522,-458.385550377909
669,115.828027083333,28.8835097222222,4.25,0.00471,-0.2313,-0.381475484506444,0.788135832933663,0.483030396110364,0.963816400973584,0.875570119236772,-0.00765524220188896,0.483030396110364,0.999858517370418,-0.00765524220188896,0.0149780675876276,0.999858517370418,-0.000859399574855213,-0.0167990081314302,0.025,4.8e-06,-2.14880295543062e-05,-0.00042003463088985,-4.47667282381379,-87.5072147687188
1502,120.87950125,27.7943322222222,4.94,-0.00215,-0.0352,-0.454020910720411,0.759229958695574,0.466299134084254,4.02767327036863,0.881838528523294,0.0701849496982542,0.466299134084254,0.997530242248626,0.0701849496982542,-0.00273653709119445,0.997530242248626,-0.0594136808564239,0.0374623854884999,0.025,4.8e-06,-0.00148901953895889,0.000938878439516089,-310.212403949769,195.599674899185
1578,118.37422625,26.7657827777778,4.98,-0.00254,-0.0312,-0.424310073280558,0.785589510112453,0.450344405221074,2.2103780309679,0.892286125245578,0.031865143657448,0.450344405221074,0.999255946803601,0.031865143657448,-0.0217293671635664,0.999255946803601,-0.0167313403208073,0.0347507558005319,0.025,4.8e-06,-0.000418594964941845,0.000869415786608323,-87.2072843628844,181.128288876734
1637,112.45318875,27.9161466666667,5.01,-0.00181,-0.0217,-0.337484890913365,0.816647115382412,0.468178851874771,3.42464208632517,0.881612813212536,-0.0597278012042944,0.468178851874771,0.998214228786799,-0.0597278012042944,-0.000971190442772066,0.998214228786799,0.0522113883764918,-0.0290228250067939,0.025,4.8e-06,0.00130761981924331,-0.000726868646274142,272.42079567569,-151.43096797378
1674,110.868796666667,25.0505313888889,5.03,-0.0049,-0.0284,-0.322720377291238,0.84650413982931,0.423417405561983,5.71869042954605,0.901824120614654,-0.0862029938271576,0.423417405561983,0.995023117969246,-0.0862029938271576,-0.0499803817711918,0.995023117969246,0.0996441734221876,0.000182783391118014,0.025,4.8e-06,0.00250356427963082,4.59244081411543e-06,521.575891589754,0.956758502940714
1749,112.335172083333,28.1182752777778,5.07,-0.00252,-0.0529,-0.335172309804759,0.815807710170531,0.47129322376463,3.52498274934174,0.879834800083735,-0.061428184045725,0.47129322376463,0.998108084468485,-0.061428184045725,0.00261341223231194,0.998108084468485,0.0518916617757879,-0.0329773734066056,0.025,4.8e-06,0.00129975056267131,-0.000825997051816458,270.78136722319,-172.082719128429
1885,125.016084583333,27.2177069444444,5.13,-0.00138,-0.3762,-0.510271701308137,0.728308269923075,0.457372774447449,7.73766898726861,0.879073172881588,0.134314935558711,0.457372774447449,0.990894896621017,0.134314935558711,-0.00931675567364856,0.990894896621017,-0.111661768464689,0.0752260148735877,0.025,4.8e-06,-0.00281719506391291,0.00189793123191246,-586.91563831519,395.402339981762
1904,116.876348333333,33.4156969444444,5.14,-0.0015,-0.0286,-0.377338591646306,0.744536569341048,0.550709437151975,5.4099715732704,0.834658927713912,0.00797434757310167,0.550709437151975,0.995545571217665,0.00797434757310167,0.0939437353402381,0.995545571217665,-0.0538778552470319,-0.0773704875444974,0.025,4.8e-06,-0.0013529731035098,-0.0019429167730078,-281.869396564541,-404.774327709959
2141,111.9348475,21.4452475,5.24,-0.00355,-0.1239,-0.347690039836198,0.863388408626909,0.365611941882916,7.69457500334851,0.928031506452642,-0.071312207817763,0.365611941882916,0.990995881627846,-0.071312207817763,-0.113321364326435,0.990995881627846,0.118418865733355,0.0624830763893228,0.025,4.8e-06,0.00298737027894698,0.00157626982986765,622.368808113954,328.389547889094
2271,116.02881125,25.7841588888889,5.29,-0.00099,-0.0212,-0.395133419701362,0.809110683709859,0.434982163015533,2.25795649976331,0.900426714247725,-0.00471700406760811,0.434982163015533,0.999223574708676,-0.00471700406760811,-0.0391151839960041,0.999223574708676,0.0236426373503052,0.031516240980438,0.025,4.8e-06,0.000591525208890268,0.000788518250022939,123.234418518806,164.274635421446
2384,113.786653333333,30.9609436111111,5.34,-0.00196,0.0058,-0.3458646541594,0.784675140677628,0.514453656421784,3.67520706324186,0.856674163795211,-0.0380369883144386,0.514453656421784,0.997943449159591,-0.0380369883144386,0.0515951528675438,0.997943449159591,0.00714342172998379,-0.0637012072526537,0.025,4.8e-06,0.000178953570365123,-0.00159581204992876,37.2819938260674,-332.460843735158
3280,123.286947916667,29.6565363888889,5.62,-0.0008,-0.0205,-0.476939262992678,0.726431206987246,0.494799596736956,6.30797122396393,0.862607086944406,0.105272848456915,0.494799596736956,0.993945679148252,0.105272848456915,0.0314581353593449,0.993945679148252,-0.106898028772111,0.0253928798515755,0.025,4.8e-06,-0.00268872914824972,0.000638688823350376,-560.151905885358,133.060171531328
3717,122.613256666667,25.5073338888889,5.73,-0.00531,-0.3481,-0.486432797328725,0.760226179383587,0.430626624656193,6.14912306880319,0.897106861687213,0.0987926558552493,0.430626624656193,0.994246472204224,0.0987926558552493,-0.0414000441850291,0.994246472204224,-0.0648569275854649,0.085249817909658,0.025,4.8e-06,-0.00163080607773439,0.00214357858672259,-339.751266194664,446.578872233873
3807,108.988192083333,27.8974188888889,5.75,-0.00106,-0.0032,-0.287560587753652,0.835696030393606,0.467890001127554,6.48410936455625,0.876542999204035,-0.112921731262205,0.467890001127554,0.993603213685376,-0.112921731262205,0.00115601160908058,0.993603213685376,0.0972150821078483,-0.0574620010516357,0.025,4.8e-06,0.00244602374390648,-0.00144579849028727,509.588279980516,-301.208018809847
3960,111.139389583333,27.6378566666667,5.78,0.00108,0.0155,-0.319488317186348,0.826281548549105,0.463881469460388,4.60528603441223,0.882265876023498,-0.0801305578151152,0.463881469460388,0.996771475165242,-0.0801305578151152,-0.00507148904628825,0.996771475165242,0.0719308432104516,-0.0356732405584574,0.025,4.8e-06,0.0018040956478647,-0.000894719638534591,375.853259971813,-186.399924694707
4300,120.232807083333,25.3928358333333,5.86,0.00131,0.0065,-0.45486963732006,0.780515952580707,0.428822178544147,4.36933632510455,0.901292794618528,0.0615047767037379,0.428822178544147,0.997093668086744,0.0615047767037379,-0.0449597542691936,0.997093668086744,-0.0307848219449296,0.0696886776968964,0.025,4.8e-06,-0.000771863841137427,0.00174729516211394,-160.804966903631,364.019825440405
4603,115.24382625,23.0185266666667,5.92,-0.00052,-0.013,-0.392514981039863,0.83248333484286,0.391028754528598,5.10241729725712,0.920213400796593,-0.0174301499184912,0.391028754528598,0.996037314092042,-0.0174301499184912,-0.0872115749779202,0.996037314092042,0.0587007401101447,0.0668123644756846,0.025,4.8e-06,0.001473356953591,0.00167695435528409,306.949365331459,349.365490684185
5218,115.681450833333,34.0002180555556,6.04,-0.00672,-0.0028,-0.359276888246944,0.747141141692448,0.559196058607443,5.99969095637384,0.828982504243078,-0.0093688684896695,0.559196058607443,0.994522459162443,-0.0093688684896695,0.104102365605737,0.994522459162443,-0.043937504686099,-0.0948397274534582,0.025,4.8e-06,-0.0011044874924972,-0.00238405192813165,-230.101560936917,-496.677485027428
