SSP_ID,RA,Dec,Magnitude,pm_RA,pm_Dec,r0_1,r0_2,r0_3,Angular_Distance,r1_1,r1_2,r1_3,r2_1,r2_2,r2_3,r3_1,r3_2,r3_3,Focal_Length,Pixel_Size,Sensor_y,Sensor_z,Sensor_y_Pixels,Sensor_z_Pixels
8,114.825492916667,5.22499305555556,0.4,-0.04797,-1.0346,-0.4181113447276,0.903819510309449,0.0910669873997459,1.66036997600744e-08,0.995844768930346,2.89685331278378e-10,0.0910669873997459,1,2.89685331278378e-10,-7.7569343329065e-12,1,1.06367352475728e-10,2.69562140359904e-10,0.025,4.8e-06,2.65918381189319e-12,6.73905350899761e-12,5.53996627477748e-07,1.40396948104117e-06
150,111.787677916667,8.28931555555556,2.89,-0.00339,-0.0385,-0.367290437715062,0.918864659824587,0.144171672975394,4.29980733655229,0.988162147775434,-0.0524413807533423,0.144171672975394,0.997185385643808,-0.0524413807533423,0.0535836564923761,0.997185385643808,-0.0682881751620668,-0.030952088644304,0.025,4.8e-06,-0.00171202306374502,-0.000775986318339408,-356.671471613546,-161.66381632071
742,112.04081,8.92553,4.33,-0.004,0.0108,-0.370722732354616,0.915692607029931,0.155150588610731,4.61822309038306,0.986724291271832,-0.0479944566366237,0.155150588610731,0.996753320538135,-0.0479944566366237,0.0646478934564534,0.996753320538135,-0.0771642193680785,-0.0229891549543858,0.025,4.8e-06,-0.00193538907215324,-0.000576600912198974,-403.206056698592,-120.125190041453
799,120.56640375,2.33457055555556,4.39,-0.00187,0.1055,-0.50811453317045,0.860325698739555,0.0407346691317352,6.41577765721077,0.994158560992799,0.0999471977368775,0.0407346691317352,0.993737186052165,0.0999471977368775,-0.0499696179860421,0.993737186052165,0.0811400361799404,0.0768290282760588,0.025,4.8e-06,0.00204128509325204,0.00193283066575376,425.267727760841,402.673055365366
1595,111.412070833333,9.27609722222222,4.99,-0.0002,-0.0087,-0.360298886286838,0.918804558498118,0.161192108440653,5.27941671291009,0.985172155949486,-0.0587616143268503,0.161192108440653,0.99575781770698,-0.0587616143268503,0.0708056576633207,0.99575781770698,-0.0866332097702326,-0.0310008941861316,0.025,4.8e-06,-0.00217505723353824,-0.000778324147570342,-453.136923653799,-162.150864077155
1884,117.9249525,1.76686833333333,5.13,-0.00093,-0.0038,-0.468091995659741,0.883141677830425,0.030832782523515,4.6396777142714,0.998062432565676,0.0540436880953087,0.030832782523515,0.996723101153526,0.0540436880953087,-0.0601858737907403,0.996723101153526,0.0750402514249159,0.0301996737231273,0.025,4.8e-06,0.00188217397936474,0.000757474008783799,392.119579034321,157.807085163291
2142,112.008644583333,6.94196805555556,5.24,-0.00023,-0.0449,-0.371999242027952,0.920330626319326,0.12086398218372,3.28525450617827,0.991469664894999,-0.0487832082144134,0.12086398218372,0.99835659808165,-0.0487832082144134,0.0300716089217805,0.99835659808165,-0.0449429088643364,-0.035556124783886,0.025,4.8e-06,-0.00112542224268099,-0.000890366349363728,-234.462967225206,-185.492989450777
2143,113.024787083333,1.91448083333333,5.24,-0.00014,-0.0006,-0.390910990591347,0.919822003377736,0.0334077765955718,3.76676943630602,0.99894825343843,-0.0314055316027407,0.0334077765955718,0.997839738188601,-0.0314055316027407,-0.0577022484523221,0.997839738188601,0.043481052653414,-0.0492468775848307,0.025,4.8e-06,0.00108937966161645,-0.00123383735133233,226.954096170095,-257.049448194235
2163,116.567503333333,10.7682519444444,5.25,-0.0021,-0.0245,-0.439376185135296,0.878658355767675,0.186836992524497,5.80526722134046,0.981936907183967,0.029863833216546,0.186836992524497,0.994871414483581,0.029863833216546,0.0966386056866131,0.994871414483581,-0.0805965521297725,0.0611151734696976,0.025,4.8e-06,-0.00202530073124095,0.00153575559062126,-421.937652341864,319.949081379429
2272,119.586053333333,2.22476666666667,5.29,-0.01084,0.0993,-0.493358044385059,0.86895964653285,0.0388197467541293,5.61812838181225,0.995799052716966,0.0829293305769294,0.0388197467541293,0.995196474942101,0.0829293305769294,-0.0520259780578741,0.995196474942101,0.077251929199977,0.0601341475178436,0.025,4.8e-06,0.00194062004702316,0.00151060994064871,404.295843129825,314.710404301814
3122,112.327785833333,-1.90532888888889,5.58,-0.00077,-0.009,-0.379694760562326,0.924514169930598,-0.0332481337679991,7.55425240092332,0.998497619610155,-0.0435553123487679,-0.0332481337679991,0.991320823898298,-0.0435553123487679,-0.124040150240962,0.991320823898298,0.101662819690488,-0.083352835573714,0.025,4.8e-06,0.00256382235800076,-0.00210206508236998,534.129657916826,-437.930225493745
3176,113.298608333333,3.29037888888889,5.59,-0.00105,0.0428,-0.394871161782399,0.916941885092037,0.0573963845244599,2.46191661166187,0.997996986104887,-0.0266020820441232,0.0573963845244599,0.999076993846821,-0.0266020820441232,-0.0337266896821498,0.999076993846821,0.0225942735043602,-0.0365329874333931,0.025,4.8e-06,0.000565378685614704,-0.000914168468956717,117.78722616973,-190.451764365983
3396,120.307877083333,4.87982361111111,5.65,-0.00215,0.0186,-0.502817134866058,0.860196892723169,0.0850660604147959,5.47195553143796,0.991817513682395,0.0951934079565357,0.0850660604147959,0.995442992586011,0.0951934079565357,-0.00560924175149626,0.995442992586011,0.0378290261150385,0.0875340693364241,0.025,4.8e-06,0.00095005506083187,0.00219836972052573,197.928137673306,457.993691776193
4175,108.914292083333,7.9777425,5.83,0.00159,0.0022,-0.321016265556103,0.936849153315957,0.138788404341241,6.48466050996867,0.985056221702263,-0.101990288292925,0.138788404341241,0.993602127354241,-0.101990288292925,0.0485056039139056,0.993602127354241,-0.0804630910844335,-0.0792496276979566,0.025,4.8e-06,-0.00202452996197508,-0.00199399803795162,-421.777075411475,-415.416257906588
4209,113.5662175,3.37172527777778,5.84,-0.00021,-0.0045,-0.399116581535779,0.915011965708394,0.0588137479987021,2.23859949212343,0.998027873818883,-0.0219386901820905,0.0588137479987021,0.999236828236889,-0.0219386901820905,-0.0323180285317153,0.999236828236889,0.0228655389691453,-0.031669042024239,0.025,4.8e-06,0.000572075065765205,-0.000792330735050011,119.182305367751,-165.068903135419
4299,118.880973333333,8.86283944444444,5.86,-0.00047,-0.0895,-0.477224713581929,0.865170003289207,0.154069588677323,5.42473250638808,0.985585932709425,0.0698779728533486,0.154069588677323,0.995521248711273,0.0698779728533486,0.0636750522124244,0.995521248711273,-0.0359353024015631,0.0874419659297325,0.025,4.8e-06,-0.000902424294008849,0.00219588396638767,-188.005061251844,457.475826330764
4480,109.843211666667,2.74069361111111,5.9,-0.00015,-0.0108,-0.33905915139647,0.939549111396942,0.0478158878148573,5.55617777792073,0.995082091555858,-0.0867483252708467,0.0478158878148573,0.995301744384978,-0.0867483252708467,-0.0430019265489646,0.995301744384978,0.010738918415243,-0.0962242862041071,0.025,4.8e-06,0.000269740269115042,-0.0024169626635078,56.1958893989672,-503.533888230792
4538,109.948522916667,7.1429475,5.91,0.00411,-0.0592,-0.33852788228249,0.932704201172982,0.124345269437975,5.21391904716179,0.988646657790446,-0.0843566239733303,0.124345269437975,0.995862351566474,-0.0843566239733303,0.0337955133755134,0.995862351566474,-0.0606090591564694,-0.0677105507336925,0.025,4.8e-06,-0.00152152200204005,-0.0016997969304489,-316.983750425011,-354.124360510187
4539,114.144609583333,5.86217138888889,5.91,-0.00729,0.0277,-0.406901961207053,0.907743948930121,0.1021357779948,0.930197297834557,0.994700226872082,-0.0118212314936349,0.1021357779948,0.999868215192193,-0.0118212314936349,0.0111270272019129,0.999868215192193,-0.0144990846426605,-0.00730265656478383,0.025,4.8e-06,-0.000362524891339644,-0.000182590476770484,-75.5260190290925,-38.0396826605176
4812,115.396480833333,3.62477861111111,5.96,-0.00015,-0.0201,-0.428021666561355,0.901554443950831,0.0632221286145028,1.69845558371631,0.99794992315122,0.00994551838397717,0.0632221286145028,0.999560659414289,0.00994551838397717,-0.0279208670235489,0.999560659414289,0.0296386003311094,-0.000203768705857187,0.025,4.8e-06,0.000741290687362505,-5.09645672671305e-06,154.435559867188,-1.06176181806522
5070,115.029133333333,5.23108611111111,6.01,-0.0005,-0.028,-0.421316948927674,0.902318975129725,0.0911728888821601,0.202884787180033,0.995828789040603,0.0035393856538764,0.0911728888821601,0.999993730639357,0.0035393856538764,0.000106916669945168,0.999993730639357,0.00111007238283715,0.00336250223584171,0.025,4.8e-06,2.77519835581221e-05,8.40630829178264e-05,5.78166324127544,17.5131422745472
5173,119.316164583333,8.64122,6.03,-0.00023,-0.0232,-0.484070469872569,0.862033483819704,0.150246640464983,5.61574570827357,0.985613488083545,0.0774080043456309,0.150246640464983,0.995200545209734,0.0774080043456309,0.0598654798483687,0.995200545209734,-0.0297800529124729,0.0932149304713519,0.025,4.8e-06,-0.000748091755370694,0.0023416117213769,-155.852449035561,487.835775286855
5397,117.257654166667,13.3718688888889,6.07,0.00264,-0.0079,-0.445576285227964,0.864855964973323,0.231270261582655,8.49246995645654,0.972013133707119,0.0412860025717663,0.231270261582655,0.989035280532411,0.0412860025717663,0.141790972398874,0.989035280532411,-0.119119285940341,0.0872915206605858,0.025,4.8e-06,-0.00301099688466668,0.00220648146680864,-627.291017638892,459.683638918466
5962,119.09961375,4.48556666666667,6.16,-0.00043,-0.0073,-0.484839895216886,0.871099185457197,0.0782079606043169,4.32246154983522,0.994164482923873,0.074300038969181,0.0782079606043169,0.997155663138896,0.074300038969181,-0.0126525759909186,0.997155663138896,0.0373016422699412,0.065491762489592,0.025,4.8e-06,0.000935201083663337,0.00164196436199925,194.833559096529,342.075908749844
6091,117.697479583333,3.27725305555556,6.18,0.00385,-0.0295,-0.464042954197479,0.883966059289201,0.0571676716719965,3.46350428036804,0.9971106194391,0.0500226940235939,0.0571676716719965,0.998173482048888,0.0500226940235939,-0.0338737334378708,0.998173482048888,0.0489396663295217,0.0354204572804065,0.025,4.8e-06,0.00122573047695743,0.000887131794157193,255.360516032798,184.819123782749
